58847 | 51843 | FIN | 8000 | 1.0|1669113305.2126179
58847 | 51843 | FIN | 8000 | 1.0|1669113314.506548
58847 | 51843 | FIN | 8000 | 1.0|1669113314.507434
58847 | 51843 | FIN | 8000 | 1.0|1669113314.5081449
51843 | 58847 | DATA | 8000 | 2.0|1669113319.728829
58847 | 51843 | FIN | 8000 | 2.0|1669113320.3219268
58847 | 51843 | FIN | 8000 | 2.0|1669113320.3233018
51843 | 58847 | DATA | 8000 | 4.0|1669113325.174558
51843 | 58847 | DATA | 8000 | 4.0|1669113325.174772
51843 | 58847 | DATA | 8000 | 4.0|1669113325.176172
58847 | 51843 | FIN | 8000 | 4.0|1669113325.876352
58847 | 51843 | FIN | 8000 | 4.0|1669113326.5090308
58847 | 51843 | FIN | 8000 | 4.0|1669113327.13133
58847 | 51843 | FIN | 8000 | 4.0|1669113327.658078
58847 | 51843 | FIN | 8000 | 1.0|1669113333.8448699
58847 | 51843 | FIN | 8000 | 1.0|1669113334.5014231
58847 | 51843 | FIN | 8000 | 4.0|1669113343.3103218
58847 | 51843 | FIN | 8000 | 4.0|1669113343.310924
58847 | 51843 | FIN | 8000 | 4.0|1669113343.311628
51843 | 58847 | DATA | 8000 | 2.0|1669113349.2587268
58847 | 51843 | FIN | 8000 | 2.0|1669113349.889483
58847 | 51843 | FIN | 8000 | 2.0|1669113350.816816
51843 | 58847 | DATA | 8000 | 4.0|1669113355.273466
51843 | 58847 | DATA | 8000 | 4.0|1669113355.27397
51843 | 58847 | DATA | 8000 | 4.0|1669113355.2744489
58847 | 51843 | FIN | 8000 | 4.0|1669113356.0241878
58847 | 51843 | FIN | 8000 | 4.0|1669113356.024958
58847 | 51843 | FIN | 8000 | 4.0|1669113356.025661
58847 | 51843 | FIN | 8000 | 4.0|1669113356.026431
58847 | 51843 | FIN | 8000 | 1.0|1669113363.868758
58847 | 51843 | FIN | 8000 | 1.0|1669113363.869287
58847 | 51843 | FIN | 8000 | 1.0|1669113364.631279
58847 | 51843 | FIN | 8000 | 1.0|1669113372.7553558
58847 | 51843 | FIN | 8000 | 1.0|1669113373.3168929
58847 | 51843 | FIN | 8000 | 1.0|1669113373.317803
51843 | 58847 | DATA | 8000 | 2.0|1669113377.683085
58847 | 51843 | FIN | 8000 | 2.0|1669113377.685256
58847 | 51843 | FIN | 8000 | 2.0|1669113378.3558521
51843 | 58847 | DATA | 8000 | 4.0|1669113382.9401731
51843 | 58847 | DATA | 8000 | 4.0|1669113382.940387
51843 | 58847 | DATA | 8000 | 4.0|1669113382.941365
58847 | 51843 | FIN | 8000 | 4.0|1669113382.945127
58847 | 51843 | FIN | 8000 | 4.0|1669113383.5824919
58847 | 51843 | FIN | 8000 | 4.0|1669113384.1903412
58847 | 51843 | FIN | 8000 | 4.0|1669113384.927061
58847 | 51843 | FIN | 8000 | 1.0|1669113391.8861172
58847 | 51843 | FIN | 8000 | 1.0|1669113392.85645
58847 | 51843 | FIN | 8000 | 1.0|1669113393.589568
58847 | 51843 | FIN | 8000 | 1.0|1669113401.063902
58847 | 51843 | FIN | 8000 | 1.0|1669113401.930918
58847 | 51843 | FIN | 8000 | 1.0|1669113401.9323132
51843 | 58847 | DATA | 8000 | 2.0|1669113406.381658
58847 | 51843 | FIN | 8000 | 1.0|1669113411.712915
58847 | 51843 | FIN | 8000 | 1.0|1669113411.7137358
51843 | 58847 | DATA | 8000 | 2.0|1669113417.946146
58847 | 51843 | FIN | 8000 | 2.0|1669113417.949648
58847 | 51843 | FIN | 8000 | 2.0|1669113418.763981
51843 | 58847 | DATA | 8000 | 4.0|1669113425.248519
51843 | 58847 | DATA | 8000 | 4.0|1669113425.248752
51843 | 58847 | DATA | 8000 | 4.0|1669113425.248964
58847 | 51843 | FIN | 8000 | 4.0|1669113426.02504
58847 | 51843 | FIN | 8000 | 4.0|1669113426.698091
58847 | 51843 | FIN | 8000 | 4.0|1669113427.564896
58847 | 51843 | FIN | 8000 | 4.0|1669113428.400655
58847 | 51843 | FIN | 8000 | 1.0|1669113436.8232121
58847 | 51843 | FIN | 8000 | 1.0|1669113436.823931
58847 | 51843 | FIN | 8000 | 1.0|1669113436.824636
58847 | 51843 | FIN | 8000 | 1.0|1669113449.779681
58847 | 51843 | FIN | 8000 | 1.0|1669113450.528384
51843 | 58847 | DATA | 8000 | 2.0|1669113458.15167
51843 | 58847 | DATA | 8000 | 2.0|1669113458.151894
58847 | 51843 | FIN | 8000 | 2.0|1669113458.154021
58847 | 51843 | FIN | 8000 | 2.0|1669113458.1542668
51843 | 58847 | DATA | 8000 | 4.0|1669113465.305351
51843 | 58847 | DATA | 8000 | 4.0|1669113465.3055649
51843 | 58847 | DATA | 8000 | 4.0|1669113465.305774
58847 | 51843 | FIN | 8000 | 4.0|1669113465.937271
58847 | 51843 | FIN | 8000 | 4.0|1669113466.5473359
58847 | 51843 | FIN | 8000 | 4.0|1669113466.5476239
58847 | 51843 | FIN | 8000 | 4.0|1669113467.0992699
58847 | 51843 | FIN | 8000 | 1.0|1669113476.532575
58847 | 51843 | FIN | 8000 | 1.0|1669113476.533035
58847 | 51843 | FIN | 8000 | 4.0|1669113486.5214531
58847 | 51843 | FIN | 8000 | 4.0|1669113486.521791
51843 | 58847 | DATA | 8000 | 8.0|1669113493.173441
51843 | 58847 | DATA | 8000 | 8.0|1669113493.174695
51843 | 58847 | DATA | 8000 | 8.0|1669113493.175445
51843 | 58847 | DATA | 8000 | 8.0|1669113493.176121
51843 | 58847 | DATA | 8000 | 8.0|1669113493.17681
51843 | 58847 | DATA | 8000 | 8.0|1669113493.178148
51843 | 58847 | DATA | 8000 | 8.0|1669113493.1789088
58847 | 51843 | FIN | 8000 | 8.0|1669113493.209452
58847 | 51843 | FIN | 8000 | 8.0|1669113493.728412
58847 | 51843 | FIN | 8000 | 8.0|1669113494.68151
58847 | 51843 | FIN | 8000 | 8.0|1669113495.186732
58847 | 51843 | FIN | 8000 | 8.0|1669113495.187691
58847 | 51843 | FIN | 8000 | 8.0|1669113495.776171
58847 | 51843 | FIN | 8000 | 8.0|1669113495.777164
58847 | 51843 | FIN | 8000 | 8.0|1669113495.7779999
58847 | 51843 | FIN | 8000 | 8.0|1669113503.29675
58847 | 51843 | FIN | 8000 | 8.0|1669113504.159245
58847 | 51843 | FIN | 8000 | 8.0|1669113504.9509912
58847 | 51843 | FIN | 8000 | 8.0|1669113504.95145
58847 | 51843 | FIN | 8000 | 8.0|1669113504.9519281
58847 | 51843 | FIN | 8000 | 8.0|1669113516.7543528
58847 | 51843 | FIN | 8000 | 8.0|1669113516.755729
58847 | 51843 | FIN | 8000 | 8.0|1669113517.486175
58847 | 51843 | FIN | 8000 | 8.0|1669113517.487036
58847 | 51843 | FIN | 8000 | 8.0|1669113518.480494
58847 | 51843 | FIN | 8000 | 8.0|1669113530.893732
58847 | 51843 | FIN | 8000 | 8.0|1669113531.8901188
58847 | 51843 | FIN | 8000 | 8.0|1669113532.6253529
58847 | 51843 | FIN | 8000 | 8.0|1669113532.625775
58847 | 51843 | FIN | 8000 | 8.0|1669113533.3070998
58847 | 51843 | FIN | 8000 | 8.0|1669113534.036991
58847 | 51843 | FIN | 8000 | 8.0|1669113546.041673
58847 | 51843 | FIN | 8000 | 8.0|1669113546.042036
58847 | 51843 | FIN | 8000 | 8.0|1669113546.042596
58847 | 51843 | FIN | 8000 | 8.0|1669113546.5690958
58847 | 51843 | FIN | 8000 | 8.0|1669113546.5695932
51843 | 58847 | DATA | 8000 | 4.0|1669113555.675722
58847 | 51843 | FIN | 8000 | 4.0|1669113555.691464
58847 | 51843 | FIN | 8000 | 4.0|1669113555.691993
58847 | 51843 | FIN | 8000 | 4.0|1669113556.519682
58847 | 51843 | FIN | 8000 | 4.0|1669113557.310444
51843 | 58847 | DATA | 8000 | 4.0|1669113563.260823
58847 | 51843 | FIN | 8000 | 4.0|1669113563.276513
58847 | 51843 | FIN | 8000 | 4.0|1669113564.131107
58847 | 51843 | FIN | 8000 | 4.0|1669113564.6586418
58847 | 51843 | FIN | 8000 | 4.0|1669113564.659182
51843 | 58847 | DATA | 8000 | 4.0|1669113568.776475
58847 | 51843 | FIN | 8000 | 4.0|1669113569.519059
58847 | 51843 | FIN | 8000 | 4.0|1669113569.519517
58847 | 51843 | FIN | 8000 | 4.0|1669113570.23459
